ID,Prob1
58506, 0.32
58507, 0.41
58508, 0.24
58509, 0.14
58510, 0.36
58511, 0.21
58512, 0.31
58513, 0.22
58514, 0.31
58515, 0.25
58516, 0.25
58517, 0.29
58518, 0.73
58519, 0.16
58520, 0.23
58521, 0.43
58522, 0.19
58523, 0.13
58524, 0.29
58525, 0.65
58526, 0.33
58527, 0.30
58528, 0.23
58529, 0.23
58530, 0.44
58531, 0.48
58532, 0.13
58533, 0.61
58534, 0.25
58535, 0.28
58536, 0.61
58537, 0.17
58538, 0.24
58539, 0.66
58540, 0.34
58541, 0.53
58542, 0.11
58543, 0.25
58544, 0.47
58545, 0.22
58546, 0.32
58547, 0.22
58548, 0.29
58549, 0.14
58550, 0.13
58551, 0.23
58552, 0.59
58553, 0.20
58554, 0.82
58555, 0.21
58556, 0.27
58557, 0.39
58558, 0.85
58559, 0.19
58560, 0.67
58561, 0.19
58562, 0.26
58563, 0.17
58564, 0.80
58565, 0.16
58566, 0.23
58567, 0.18
58568, 0.28
58569, 0.37
58570, 0.41
58571, 0.16
58572, 0.47
58573, 0.23
58574, 0.28
58575, 0.24
58576, 0.14
58577, 0.75
58578, 0.09
58579, 0.31
58580, 0.22
58581, 0.25
58582, 0.37
58583, 0.47
58584, 0.31
58585, 0.24
58586, 0.22
58587, 0.27
58588, 0.34
58589, 0.29
58590, 0.29
58591, 0.26
58592, 0.32
58593, 0.34
58594, 0.52
58595, 0.30
58596, 0.37
58597, 0.21
58598, 0.18
58599, 0.54
58600, 0.46
58601, 0.23
58602, 0.42
58603, 0.21
58604, 0.54
58605, 0.79
58606, 0.31
58607, 0.14
58608, 0.49
58609, 0.33
58610, 0.77
58611, 0.35
58612, 0.19
58613, 0.29
58614, 0.27
58615, 0.31
58616, 0.25
58617, 0.30
58618, 0.47
58619, 0.52
58620, 0.50
58621, 0.08
58622, 0.15
58623, 0.32
58624, 0.15
58625, 0.42
58626, 0.82
58627, 0.33
58628, 0.39
58629, 0.27
58630, 0.12
58631, 0.33
58632, 0.20
58633, 0.21
58634, 0.34
58635, 0.18
58636, 0.22
58637, 0.38
58638, 0.20
58639, 0.16
58640, 0.38
58641, 0.28
58642, 0.34
58643, 0.29
58644, 0.54
58645, 0.28
58646, 0.57
58647, 0.46
58648, 0.21
58649, 0.50
58650, 0.15
58651, 0.18
58652, 0.66
58653, 0.23
58654, 0.27
58655, 0.21
58656, 0.45
58657, 0.21
58658, 0.26
58659, 0.29
58660, 0.43
58661, 0.14
58662, 0.33
58663, 0.54
58664, 0.55
58665, 0.31
58666, 0.20
58667, 0.59
58668, 0.57
58669, 0.25
58670, 0.25
58671, 0.22
58672, 0.07
58673, 0.23
58674, 0.40
58675, 0.47
58676, 0.51
58677, 0.50
58678, 0.25
58679, 0.18
58680, 0.11
58681, 0.13
58682, 0.21
58683, 0.33
58684, 0.20
58685, 0.17
58686, 0.54
58687, 0.29
58688, 0.46
58689, 0.38
58690, 0.27
58691, 0.30
58692, 0.36
58693, 0.29
58694, 0.23
58695, 0.26
58696, 0.36
58697, 0.23
58698, 0.12
58699, 0.18
58700, 0.36
58701, 0.30
58702, 0.36
58703, 0.17
58704, 0.24
58705, 0.38
58706, 0.27
58707, 0.79
58708, 0.18
58709, 0.60
58710, 0.20
58711, 0.29
58712, 0.30
58713, 0.25
58714, 0.25
58715, 0.52
58716, 0.48
58717, 0.21
58718, 0.23
58719, 0.21
58720, 0.28
58721, 0.75
58722, 0.78
58723, 0.20
58724, 0.39
58725, 0.26
58726, 0.36
58727, 0.40
58728, 0.30
58729, 0.52
58730, 0.15
58731, 0.40
58732, 0.87
58733, 0.31
58734, 0.18
58735, 0.79
58736, 0.47
58737, 0.27
58738, 0.92
58739, 0.20
58740, 0.27
58741, 0.41
58742, 0.27
58743, 0.47
58744, 0.18
58745, 0.20
58746, 0.62
58747, 0.22
58748, 0.38
58749, 0.33
58750, 0.49
58751, 0.41
58752, 0.29
58753, 0.26
58754, 0.44
58755, 0.12
58756, 0.24
58757, 0.68
58758, 0.50
58759, 0.32
58760, 0.28
58761, 0.83
58762, 0.19
58763, 0.30
58764, 0.37
58765, 0.23
58766, 0.74
58767, 0.36
58768, 0.18
58769, 0.25
58770, 0.30
58771, 0.37
58772, 0.17
58773, 0.49
58774, 0.40
58775, 0.21
58776, 0.57
58777, 0.54
58778, 0.47
58779, 0.26
58780, 0.24
58781, 0.25
58782, 0.29
58783, 0.27
58784, 0.63
58785, 0.27
58786, 0.32
58787, 0.19
58788, 0.67
58789, 0.39
58790, 0.31
58791, 0.22
58792, 0.28
58793, 0.32
58794, 0.76
58795, 0.31
58796, 0.28
58797, 0.35
58798, 0.41
58799, 0.27
58800, 0.36
58801, 0.33
58802, 0.24
58803, 0.23
58804, 0.42
58805, 0.27
58806, 0.44
58807, 0.35
58808, 0.13
58809, 0.32
58810, 0.34
58811, 0.78
58812, 0.20
58813, 0.23
58814, 0.29
58815, 0.27
58816, 0.19
58817, 0.52
58818, 0.30
58819, 0.76
58820, 0.41
58821, 0.41
58822, 0.39
58823, 0.17
58824, 0.17
58825, 0.41
58826, 0.66
58827, 0.09
58828, 0.46
58829, 0.19
58830, 0.25
58831, 0.32
58832, 0.18
58833, 0.26
58834, 0.37
58835, 0.38
58836, 0.51
58837, 0.32
58838, 0.44
58839, 0.43
58840, 0.31
58841, 0.38
58842, 0.29
58843, 0.23
58844, 0.64
58845, 0.35
58846, 0.58
58847, 0.49
58848, 0.24
58849, 0.38
58850, 0.31
58851, 0.28
58852, 0.15
58853, 0.29
58854, 0.41
58855, 0.61
58856, 0.21
58857, 0.20
58858, 0.14
58859, 0.23
58860, 0.52
58861, 0.23
58862, 0.11
58863, 0.32
58864, 0.62
58865, 0.55
58866, 0.39
58867, 0.14
58868, 0.15
58869, 0.23
58870, 0.26
58871, 0.60
58872, 0.29
58873, 0.20
58874, 0.09
58875, 0.28
58876, 0.28
58877, 0.11
58878, 0.32
58879, 0.25
58880, 0.43
58881, 0.26
58882, 0.24
58883, 0.40
58884, 0.16
58885, 0.22
58886, 0.48
58887, 0.46
58888, 0.24
58889, 0.35
58890, 0.45
58891, 0.28
58892, 0.15
58893, 0.54
58894, 0.17
58895, 0.42
58896, 0.59
58897, 0.71
58898, 0.23
58899, 0.22
58900, 0.31
58901, 0.45
58902, 0.15
58903, 0.19
58904, 0.20
58905, 0.48
58906, 0.31
58907, 0.40
58908, 0.58
58909, 0.51
58910, 0.73
58911, 0.24
58912, 0.43
58913, 0.25
58914, 0.16
58915, 0.43
58916, 0.47
58917, 0.69
58918, 0.16
58919, 0.47
58920, 0.53
58921, 0.44
58922, 0.32
58923, 0.14
58924, 0.38
58925, 0.29
58926, 0.60
58927, 0.61
58928, 0.19
58929, 0.28
58930, 0.34
58931, 0.23
58932, 0.47
58933, 0.26
58934, 0.30
58935, 0.22
58936, 0.33
58937, 0.32
58938, 0.35
58939, 0.37
58940, 0.16
58941, 0.24
58942, 0.41
58943, 0.16
58944, 0.33
58945, 0.60
58946, 0.05
58947, 0.22
58948, 0.20
58949, 0.27
58950, 0.23
58951, 0.18
58952, 0.42
58953, 0.26
58954, 0.14
58955, 0.41
58956, 0.36
58957, 0.44
58958, 0.32
58959, 0.27
58960, 0.42
58961, 0.34
58962, 0.45
58963, 0.28
58964, 0.26
58965, 0.26
58966, 0.42
58967, 0.27
58968, 0.24
58969, 0.36
58970, 0.41
58971, 0.61
58972, 0.67
58973, 0.27
58974, 0.89
58975, 0.47
58976, 0.24
58977, 0.28
58978, 0.91
58979, 0.42
58980, 0.59
58981, 0.25
58982, 0.21
58983, 0.50
58984, 0.23
58985, 0.53
58986, 0.33
58987, 0.21
58988, 0.35
58989, 0.20
58990, 0.32
58991, 0.22
58992, 0.48
58993, 0.23
58994, 0.38
58995, 0.44
58996, 0.35
58997, 0.24
58998, 0.18
58999, 0.32
59000, 0.21
59001, 0.32
59002, 0.53
59003, 0.24
59004, 0.22
59005, 0.38
59006, 0.40
59007, 0.28
59008, 0.19
59009, 0.27
59010, 0.45
59011, 0.71
59012, 0.21
59013, 0.19
59014, 0.38
59015, 0.26
59016, 0.21
59017, 0.21
59018, 0.23
59019, 0.17
59020, 0.19
59021, 0.36
59022, 0.42
59023, 0.26
59024, 0.07
59025, 0.31
59026, 0.30
59027, 0.29
59028, 0.27
59029, 0.27
59030, 0.46
59031, 0.16
59032, 0.26
59033, 0.55
59034, 0.66
59035, 0.19
59036, 0.48
59037, 0.57
59038, 0.41
59039, 0.23
59040, 0.54
59041, 0.42
59042, 0.79
59043, 0.36
59044, 0.18
59045, 0.17
59046, 0.15
59047, 0.24
59048, 0.32
59049, 0.23
59050, 0.16
59051, 0.31
59052, 0.33
59053, 0.19
59054, 0.25
59055, 0.29
59056, 0.46
59057, 0.42
59058, 0.23
59059, 0.20
59060, 0.36
59061, 0.32
59062, 0.31
59063, 0.70
59064, 0.22
59065, 0.50
59066, 0.21
59067, 0.37
59068, 0.30
59069, 0.53
59070, 0.36
59071, 0.57
59072, 0.26
59073, 0.48
59074, 0.69
59075, 0.29
59076, 0.48
59077, 0.23
59078, 0.27
59079, 0.21
59080, 0.35
59081, 0.62
59082, 0.30
59083, 0.32
59084, 0.31
59085, 0.70
59086, 0.29
59087, 0.24
59088, 0.29
59089, 0.45
59090, 0.45
59091, 0.14
59092, 0.25
59093, 0.59
59094, 0.51
59095, 0.13
59096, 0.48
59097, 0.72
59098, 0.47
59099, 0.30
59100, 0.21
59101, 0.16
59102, 0.32
59103, 0.71
59104, 0.50
59105, 0.19
59106, 0.18
59107, 0.21
59108, 0.26
59109, 0.19
59110, 0.44
59111, 0.45
59112, 0.21
59113, 0.38
59114, 0.28
59115, 0.65
59116, 0.20
59117, 0.45
59118, 0.22
59119, 0.61
59120, 0.24
59121, 0.27
59122, 0.25
59123, 0.18
59124, 0.28
59125, 0.66
59126, 0.55
59127, 0.39
59128, 0.16
59129, 0.33
59130, 0.43
59131, 0.41
59132, 0.13
59133, 0.50
59134, 0.74
59135, 0.20
59136, 0.66
59137, 0.83
59138, 0.30
59139, 0.26
59140, 0.21
59141, 0.17
59142, 0.61
59143, 0.22
59144, 0.20
59145, 0.27
59146, 0.18
59147, 0.26
59148, 0.14
59149, 0.27
59150, 0.35
59151, 0.45
59152, 0.32
59153, 0.36
59154, 0.19
59155, 0.25
59156, 0.24
59157, 0.33
59158, 0.43
59159, 0.35
59160, 0.63
59161, 0.25
59162, 0.46
59163, 0.61
59164, 0.27
59165, 0.26
59166, 0.18
59167, 0.29
59168, 0.29
59169, 0.28
59170, 0.67
59171, 0.61
59172, 0.28
59173, 0.80
59174, 0.36
59175, 0.36
59176, 0.35
59177, 0.27
59178, 0.18
59179, 0.34
59180, 0.14
59181, 0.18
59182, 0.12
59183, 0.36
59184, 0.26
59185, 0.55
59186, 0.17
59187, 0.20
59188, 0.62
59189, 0.32
59190, 0.46
59191, 0.30
59192, 0.16
59193, 0.31
59194, 0.24
59195, 0.24
59196, 0.25
59197, 0.32
59198, 0.16
59199, 0.34
59200, 0.65
59201, 0.31
59202, 0.29
59203, 0.43
59204, 0.32
59205, 0.73
59206, 0.43
59207, 0.54
59208, 0.41
59209, 0.15
59210, 0.23
59211, 0.44
59212, 0.15
59213, 0.15
59214, 0.45
59215, 0.36
59216, 0.21
59217, 0.84
59218, 0.27
59219, 0.18
59220, 0.24
59221, 0.46
59222, 0.45
59223, 0.23
59224, 0.31
59225, 0.57
59226, 0.86
59227, 0.60
59228, 0.47
59229, 0.24
59230, 0.48
59231, 0.16
59232, 0.19
59233, 0.52
59234, 0.41
59235, 0.24
59236, 0.33
59237, 0.17
59238, 0.57
59239, 0.24
59240, 0.18
59241, 0.52
59242, 0.22
59243, 0.66
59244, 0.33
59245, 0.32
59246, 0.60
59247, 0.25
59248, 0.19
59249, 0.49
59250, 0.87
59251, 0.27
59252, 0.28
59253, 0.46
59254, 0.19
59255, 0.15
59256, 0.32
59257, 0.59
59258, 0.26
59259, 0.24
59260, 0.50
59261, 0.34
59262, 0.31
59263, 0.40
59264, 0.28
59265, 0.12
59266, 0.44
59267, 0.21
59268, 0.64
59269, 0.41
59270, 0.35
59271, 0.62
59272, 0.25
59273, 0.16
59274, 0.44
59275, 0.15
59276, 0.40
59277, 0.17
59278, 0.33
59279, 0.28
59280, 0.55
59281, 0.55
59282, 0.23
59283, 0.42
59284, 0.35
59285, 0.34
59286, 0.26
59287, 0.32
59288, 0.35
59289, 0.26
59290, 0.26
59291, 0.39
59292, 0.53
59293, 0.30
59294, 0.16
59295, 0.57
59296, 0.79
59297, 0.50
59298, 0.24
59299, 0.21
59300, 0.24
59301, 0.31
59302, 0.51
59303, 0.24
59304, 0.17
59305, 0.35
59306, 0.20
59307, 0.28
59308, 0.41
59309, 0.20
59310, 0.22
59311, 0.55
59312, 0.29
59313, 0.81
59314, 0.48
59315, 0.39
59316, 0.28
59317, 0.65
59318, 0.44
59319, 0.38
59320, 0.34
59321, 0.25
59322, 0.84
59323, 0.08
59324, 0.22
59325, 0.51
59326, 0.24
59327, 0.60
59328, 0.27
59329, 0.20
59330, 0.37
59331, 0.38
59332, 0.13
59333, 0.27
59334, 0.18
59335, 0.31
59336, 0.38
59337, 0.40
59338, 0.11
59339, 0.29
59340, 0.18
59341, 0.23
59342, 0.29
59343, 0.51
59344, 0.69
59345, 0.38
59346, 0.40
59347, 0.08
59348, 0.29
59349, 0.80
59350, 0.29
59351, 0.46
59352, 0.40
59353, 0.25
59354, 0.32
59355, 0.33
59356, 0.30
59357, 0.06
59358, 0.48
59359, 0.19
59360, 0.64
59361, 0.56
59362, 0.17
59363, 0.23
59364, 0.18
59365, 0.22
59366, 0.68
59367, 0.75
59368, 0.65
59369, 0.20
59370, 0.45
59371, 0.21
59372, 0.72
59373, 0.33
59374, 0.37
59375, 0.41
59376, 0.23
59377, 0.23
59378, 0.27
59379, 0.15
59380, 0.20
59381, 0.12
59382, 0.31
59383, 0.30
59384, 0.27
59385, 0.20
59386, 0.14
59387, 0.21
59388, 0.28
59389, 0.21
59390, 0.43
59391, 0.37
59392, 0.25
59393, 0.40
59394, 0.32
59395, 0.50
59396, 0.34
59397, 0.47
59398, 0.19
59399, 0.21
59400, 0.26
59401, 0.50
59402, 0.27
59403, 0.57
59404, 0.40
59405, 0.38
59406, 0.23
59407, 0.26
59408, 0.15
59409, 0.44
59410, 0.47
59411, 0.42
59412, 0.33
59413, 0.35
59414, 0.84
59415, 0.24
59416, 0.18
59417, 0.24
59418, 0.12
59419, 0.19
59420, 0.43
59421, 0.50
59422, 0.39
59423, 0.43
59424, 0.29
59425, 0.40
59426, 0.33
59427, 0.26
59428, 0.26
59429, 0.40
59430, 0.60
59431, 0.28
59432, 0.55
59433, 0.22
59434, 0.60
59435, 0.21
59436, 0.14
59437, 0.33
59438, 0.21
59439, 0.20
59440, 0.11
59441, 0.39
59442, 0.42
59443, 0.16
59444, 0.48
59445, 0.39
59446, 0.27
59447, 0.86
59448, 0.45
59449, 0.22
59450, 0.20
59451, 0.43
59452, 0.25
59453, 0.40
59454, 0.10
59455, 0.50
59456, 0.39
59457, 0.22
59458, 0.28
59459, 0.28
59460, 0.22
59461, 0.48
59462, 0.31
59463, 0.36
59464, 0.29
59465, 0.23
59466, 0.22
59467, 0.18
59468, 0.89
59469, 0.80
59470, 0.20
59471, 0.52
59472, 0.30
59473, 0.28
59474, 0.31
59475, 0.31
59476, 0.51
59477, 0.67
59478, 0.28
59479, 0.26
59480, 0.48
59481, 0.42
59482, 0.54
59483, 0.28
59484, 0.28
59485, 0.22
59486, 0.19
59487, 0.42
59488, 0.33
59489, 0.32
59490, 0.53
59491, 0.24
59492, 0.26
59493, 0.12
59494, 0.19
59495, 0.36
59496, 0.35
59497, 0.32
59498, 0.21
59499, 0.31
59500, 0.29
59501, 0.19
59502, 0.25
59503, 0.30
59504, 0.60
59505, 0.53
59506, 0.27
59507, 0.18
59508, 0.52
59509, 0.23
59510, 0.19
59511, 0.79
59512, 0.29
59513, 0.30
59514, 0.28
59515, 0.30
59516, 0.26
59517, 0.72
59518, 0.12
59519, 0.31
59520, 0.86
59521, 0.46
59522, 0.22
59523, 0.26
59524, 0.26
59525, 0.31
59526, 0.34
59527, 0.59
59528, 0.60
59529, 0.25
59530, 0.48
59531, 0.54
59532, 0.35
59533, 0.19
59534, 0.27
59535, 0.37
59536, 0.54
59537, 0.32
59538, 0.22
59539, 0.32
59540, 0.22
59541, 0.44
59542, 0.22
59543, 0.65
59544, 0.48
59545, 0.35
59546, 0.56
59547, 0.30
59548, 0.13
59549, 0.58
59550, 0.17
59551, 0.28
59552, 0.51
59553, 0.57
59554, 0.26
59555, 0.21
59556, 0.17
59557, 0.77
59558, 0.18
59559, 0.14
59560, 0.47
59561, 0.13
59562, 0.15
59563, 0.40
59564, 0.26
59565, 0.30
59566, 0.12
59567, 0.90
59568, 0.36
59569, 0.17
59570, 0.27
59571, 0.38
59572, 0.20
59573, 0.37
59574, 0.32
59575, 0.26
59576, 0.27
59577, 0.29
59578, 0.11
59579, 0.41
59580, 0.35
59581, 0.40
59582, 0.15
59583, 0.34
59584, 0.25
59585, 0.32
59586, 0.38
59587, 0.26
59588, 0.33
59589, 0.29
59590, 0.23
59591, 0.30
59592, 0.23
59593, 0.38
59594, 0.52
59595, 0.19
59596, 0.30
59597, 0.25
59598, 0.43
59599, 0.53
59600, 0.15
59601, 0.36
59602, 0.54
59603, 0.10
59604, 0.22
59605, 0.19
59606, 0.22
59607, 0.77
59608, 0.22
59609, 0.68
59610, 0.35
59611, 0.19
59612, 0.38
59613, 0.19
59614, 0.25
59615, 0.21
59616, 0.22
59617, 0.32
59618, 0.26
59619, 0.18
59620, 0.27
59621, 0.30
59622, 0.53
59623, 0.44
59624, 0.39
59625, 0.20
59626, 0.30
59627, 0.15
59628, 0.40
59629, 0.36
59630, 0.22
59631, 0.54
59632, 0.32
59633, 0.23
59634, 0.51
59635, 0.54
59636, 0.27
59637, 0.32
59638, 0.40
59639, 0.20
59640, 0.23
59641, 0.31
59642, 0.24
59643, 0.25
59644, 0.89
59645, 0.48
59646, 0.50
59647, 0.28
59648, 0.42
59649, 0.05
59650, 0.20
59651, 0.40
59652, 0.41
59653, 0.13
59654, 0.32
59655, 0.41
59656, 0.26
59657, 0.15
59658, 0.77
59659, 0.36
59660, 0.21
59661, 0.81
59662, 0.22
59663, 0.36
59664, 0.32
59665, 0.20
59666, 0.23
59667, 0.17
59668, 0.23
59669, 0.36
59670, 0.22
59671, 0.47
59672, 0.59
59673, 0.35
59674, 0.62
59675, 0.24
59676, 0.23
59677, 0.24
59678, 0.43
59679, 0.36
59680, 0.11
59681, 0.24
59682, 0.20
59683, 0.36
59684, 0.26
59685, 0.47
59686, 0.36
59687, 0.62
59688, 0.42
59689, 0.20
59690, 0.29
59691, 0.28
59692, 0.25
59693, 0.54
59694, 0.41
59695, 0.36
59696, 0.23
59697, 0.13
59698, 0.08
59699, 0.54
59700, 0.21
59701, 0.22
59702, 0.72
59703, 0.17
59704, 0.37
59705, 0.33
59706, 0.33
59707, 0.40
59708, 0.24
59709, 0.13
59710, 0.43
59711, 0.46
59712, 0.34
59713, 0.13
59714, 0.82
59715, 0.49
59716, 0.37
59717, 0.32
59718, 0.82
59719, 0.25
59720, 0.20
59721, 0.23
59722, 0.09
59723, 0.41
59724, 0.28
59725, 0.12
59726, 0.36
59727, 0.17
59728, 0.29
59729, 0.58
59730, 0.27
59731, 0.26
59732, 0.30
59733, 0.42
59734, 0.20
59735, 0.26
59736, 0.15
59737, 0.36
59738, 0.72
59739, 0.21
59740, 0.55
59741, 0.24
59742, 0.35
59743, 0.66
59744, 0.26
59745, 0.28
59746, 0.25
59747, 0.41
59748, 0.40
59749, 0.26
59750, 0.40
59751, 0.21
59752, 0.11
59753, 0.22
59754, 0.28
59755, 0.11
59756, 0.34
59757, 0.33
59758, 0.31
59759, 0.29
59760, 0.24
59761, 0.41
59762, 0.32
59763, 0.22
59764, 0.32
59765, 0.36
59766, 0.34
59767, 0.54
59768, 0.79
59769, 0.81
59770, 0.11
59771, 0.27
59772, 0.42
59773, 0.22
59774, 0.18
59775, 0.52
59776, 0.51
59777, 0.43
59778, 0.35
59779, 0.56
59780, 0.33
59781, 0.56
59782, 0.77
59783, 0.42
59784, 0.16
59785, 0.27
59786, 0.14
59787, 0.79
59788, 0.26
59789, 0.38
59790, 0.27
59791, 0.24
59792, 0.31
59793, 0.22
59794, 0.29
59795, 0.27
59796, 0.41
59797, 0.22
59798, 0.30
59799, 0.09
59800, 0.13
59801, 0.25
59802, 0.44
59803, 0.08
59804, 0.51
59805, 0.24
59806, 0.55
59807, 0.20
59808, 0.38
59809, 0.21
59810, 0.24
59811, 0.20
59812, 0.30
59813, 0.75
59814, 0.29
59815, 0.37
59816, 0.56
59817, 0.22
59818, 0.43
59819, 0.83
59820, 0.33
59821, 0.24
59822, 0.28
59823, 0.31
59824, 0.42
59825, 0.32
59826, 0.21
59827, 0.37
59828, 0.39
59829, 0.49
59830, 0.18
59831, 0.25
59832, 0.23
59833, 0.19
59834, 0.19
59835, 0.28
59836, 0.26
59837, 0.36
59838, 0.54
59839, 0.34
59840, 0.35
59841, 0.50
59842, 0.56
59843, 0.66
59844, 0.32
59845, 0.45
59846, 0.13
59847, 0.43
59848, 0.76
59849, 0.20
59850, 0.38
59851, 0.36
59852, 0.20
59853, 0.28
59854, 0.10
59855, 0.27
59856, 0.09
59857, 0.71
59858, 0.31
59859, 0.19
59860, 0.31
59861, 0.24
59862, 0.25
59863, 0.20
59864, 0.32
59865, 0.26
59866, 0.42
59867, 0.23
59868, 0.25
59869, 0.20
59870, 0.40
59871, 0.48
59872, 0.30
59873, 0.51
59874, 0.25
59875, 0.31
59876, 0.25
59877, 0.37
59878, 0.24
59879, 0.33
59880, 0.49
59881, 0.50
59882, 0.24
59883, 0.59
59884, 0.63
59885, 0.45
59886, 0.70
59887, 0.28
59888, 0.28
59889, 0.15
59890, 0.63
59891, 0.28
59892, 0.18
59893, 0.32
59894, 0.21
59895, 0.48
59896, 0.25
59897, 0.22
59898, 0.10
59899, 0.26
59900, 0.24
59901, 0.14
59902, 0.30
59903, 0.18
59904, 0.46
59905, 0.22
59906, 0.27
59907, 0.35
59908, 0.17
59909, 0.31
59910, 0.17
59911, 0.44
59912, 0.41
59913, 0.33
59914, 0.67
59915, 0.23
59916, 0.51
59917, 0.26
59918, 0.47
59919, 0.39
59920, 0.14
59921, 0.28
59922, 0.48
59923, 0.23
59924, 0.82
59925, 0.28
59926, 0.23
59927, 0.21
59928, 0.21
59929, 0.71
59930, 0.17
59931, 0.20
59932, 0.28
59933, 0.26
59934, 0.53
59935, 0.37
59936, 0.27
59937, 0.19
59938, 0.67
59939, 0.36
59940, 0.25
59941, 0.34
59942, 0.15
59943, 0.18
59944, 0.36
59945, 0.25
59946, 0.23
59947, 0.17
59948, 0.28
59949, 0.27
59950, 0.40
59951, 0.49
59952, 0.05
59953, 0.24
59954, 0.26
59955, 0.28
59956, 0.26
59957, 0.78
59958, 0.64
59959, 0.24
59960, 0.35
59961, 0.31
59962, 0.32
59963, 0.27
59964, 0.22
59965, 0.48
59966, 0.21
59967, 0.14
59968, 0.14
59969, 0.20
59970, 0.35
59971, 0.59
59972, 0.20
59973, 0.50
59974, 0.30
59975, 0.43
59976, 0.31
59977, 0.33
59978, 0.40
59979, 0.19
59980, 0.75
59981, 0.40
59982, 0.39
59983, 0.25
59984, 0.47
59985, 0.18
59986, 0.38
59987, 0.54
59988, 0.17
59989, 0.61
59990, 0.24
59991, 0.41
59992, 0.38
59993, 0.09
59994, 0.27
59995, 0.78
59996, 0.31
59997, 0.39
59998, 0.33
59999, 0.24
60000, 0.41
60001, 0.30
60002, 0.48
60003, 0.43
60004, 0.32
60005, 0.43
60006, 0.55
60007, 0.29
60008, 0.22
60009, 0.35
60010, 0.26
60011, 0.25
60012, 0.18
60013, 0.30
60014, 0.47
60015, 0.42
60016, 0.23
60017, 0.29
60018, 0.22
60019, 0.38
60020, 0.38
60021, 0.28
60022, 0.26
60023, 0.36
60024, 0.79
60025, 0.21
60026, 0.55
60027, 0.24
60028, 0.27
60029, 0.18
60030, 0.47
60031, 0.12
60032, 0.34
60033, 0.40
60034, 0.16
60035, 0.40
60036, 0.23
60037, 0.24
60038, 0.49
60039, 0.77
60040, 0.23
60041, 0.49
60042, 0.32
60043, 0.28
60044, 0.11
60045, 0.41
60046, 0.44
60047, 0.36
60048, 0.87
60049, 0.25
60050, 0.20
60051, 0.35
60052, 0.11
60053, 0.25
60054, 0.88
60055, 0.30
60056, 0.24
60057, 0.58
60058, 0.20
60059, 0.31
60060, 0.48
60061, 0.26
60062, 0.57
60063, 0.44
60064, 0.23
60065, 0.75
60066, 0.22
60067, 0.37
60068, 0.32
60069, 0.19
60070, 0.24
60071, 0.18
60072, 0.11
60073, 0.24
60074, 0.56
60075, 0.66
60076, 0.28
60077, 0.41
60078, 0.22
60079, 0.13
60080, 0.51
60081, 0.83
60082, 0.43
60083, 0.33
60084, 0.33
60085, 0.47
60086, 0.26
60087, 0.22
60088, 0.38
60089, 0.62
60090, 0.50
60091, 0.84
60092, 0.83
60093, 0.08
60094, 0.33
60095, 0.50
60096, 0.18
60097, 0.31
60098, 0.27
60099, 0.30
60100, 0.20
60101, 0.43
60102, 0.42
60103, 0.30
60104, 0.77
60105, 0.46
60106, 0.50
60107, 0.18
60108, 0.55
60109, 0.10
60110, 0.19
60111, 0.36
60112, 0.35
60113, 0.19
60114, 0.42
60115, 0.28
60116, 0.26
60117, 0.19
60118, 0.77
60119, 0.58
60120, 0.29
60121, 0.37
60122, 0.38
60123, 0.29
60124, 0.39
60125, 0.85
60126, 0.69
60127, 0.86
60128, 0.27
60129, 0.23
60130, 0.91
60131, 0.59
60132, 0.71
60133, 0.48
60134, 0.50
60135, 0.73
60136, 0.15
60137, 0.31
60138, 0.54
60139, 0.35
60140, 0.22
60141, 0.24
60142, 0.45
60143, 0.36
60144, 0.57
60145, 0.28
60146, 0.28
60147, 0.34
60148, 0.32
60149, 0.18
60150, 0.18
60151, 0.51
60152, 0.60
60153, 0.16
60154, 0.63
60155, 0.49
60156, 0.44
60157, 0.21
60158, 0.53
60159, 0.51
60160, 0.73
60161, 0.19
60162, 0.32
60163, 0.23
60164, 0.70
60165, 0.29
60166, 0.40
60167, 0.26
60168, 0.11
60169, 0.65
60170, 0.11
60171, 0.38
60172, 0.78
60173, 0.10
60174, 0.34
60175, 0.20
60176, 0.55
60177, 0.17
60178, 0.24
60179, 0.39
60180, 0.58
60181, 0.30
60182, 0.27
60183, 0.37
60184, 0.49
60185, 0.33
60186, 0.70
60187, 0.18
60188, 0.38
60189, 0.33
60190, 0.70
60191, 0.24
60192, 0.37
60193, 0.33
60194, 0.24
60195, 0.25
60196, 0.46
60197, 0.42
60198, 0.48
60199, 0.68
60200, 0.21
60201, 0.27
60202, 0.34
60203, 0.56
60204, 0.34
60205, 0.29
60206, 0.27
60207, 0.14
60208, 0.51
60209, 0.41
60210, 0.67
60211, 0.13
60212, 0.25
60213, 0.35
60214, 0.30
60215, 0.61
60216, 0.45
60217, 0.70
60218, 0.37
60219, 0.43
60220, 0.22
60221, 0.27
60222, 0.20
60223, 0.29
60224, 0.49
60225, 0.52
60226, 0.31
60227, 0.61
60228, 0.15
60229, 0.20
60230, 0.58
60231, 0.30
60232, 0.23
60233, 0.32
60234, 0.12
60235, 0.27
60236, 0.48
60237, 0.21
60238, 0.27
60239, 0.14
60240, 0.28
60241, 0.23
60242, 0.81
60243, 0.35
60244, 0.40
60245, 0.32
60246, 0.44
60247, 0.50
60248, 0.32
60249, 0.21
60250, 0.46
60251, 0.22
60252, 0.31
60253, 0.39
60254, 0.38
