ID,Prob1
61333, 0.26
61334, 0.74
61335, 0.29
61336, 0.29
61337, 0.45
61338, 0.21
61339, 0.24
61340, 0.35
61341, 0.46
61342, 0.14
61343, 0.27
61344, 0.31
61345, 0.28
61346, 0.63
61347, 0.07
61348, 0.67
61349, 0.31
61350, 0.62
61351, 0.38
61352, 0.34
61353, 0.23
61354, 0.29
61355, 0.44
61356, 0.56
61357, 0.43
61358, 0.66
61359, 0.17
61360, 0.19
61361, 0.21
61362, 0.70
61363, 0.41
61364, 0.24
61365, 0.30
61366, 0.23
61367, 0.44
61368, 0.18
61369, 0.33
61370, 0.31
61371, 0.39
61372, 0.31
61373, 0.23
61374, 0.22
61375, 0.23
61376, 0.25
61377, 0.54
61378, 0.88
61379, 0.31
61380, 0.32
61381, 0.22
61382, 0.45
61383, 0.23
61384, 0.41
61385, 0.29
61386, 0.41
61387, 0.21
61388, 0.28
61389, 0.33
61390, 0.17
61391, 0.35
61392, 0.21
61393, 0.42
61394, 0.32
61395, 0.58
61396, 0.18
61397, 0.31
61398, 0.38
61399, 0.67
61400, 0.28
61401, 0.10
61402, 0.13
61403, 0.53
61404, 0.91
61405, 0.17
61406, 0.29
61407, 0.20
61408, 0.68
61409, 0.22
61410, 0.25
61411, 0.53
61412, 0.38
61413, 0.17
61414, 0.26
61415, 0.11
61416, 0.27
61417, 0.35
61418, 0.24
61419, 0.32
61420, 0.18
61421, 0.29
61422, 0.26
61423, 0.24
61424, 0.24
61425, 0.28
61426, 0.33
61427, 0.49
61428, 0.68
61429, 0.39
61430, 0.28
61431, 0.23
61432, 0.73
61433, 0.29
61434, 0.18
61435, 0.35
61436, 0.18
61437, 0.22
61438, 0.64
61439, 0.18
61440, 0.20
61441, 0.54
61442, 0.28
61443, 0.18
61444, 0.22
61445, 0.20
61446, 0.41
61447, 0.53
61448, 0.13
61449, 0.34
61450, 0.36
61451, 0.14
61452, 0.17
61453, 0.56
61454, 0.21
61455, 0.21
61456, 0.42
61457, 0.25
61458, 0.37
61459, 0.13
61460, 0.39
61461, 0.33
61462, 0.39
61463, 0.41
61464, 0.34
61465, 0.55
61466, 0.41
61467, 0.34
61468, 0.15
61469, 0.24
61470, 0.30
61471, 0.46
61472, 0.28
61473, 0.46
61474, 0.42
61475, 0.69
61476, 0.47
61477, 0.46
61478, 0.15
61479, 0.46
61480, 0.86
61481, 0.30
61482, 0.70
61483, 0.68
61484, 0.47
61485, 0.74
61486, 0.30
61487, 0.41
61488, 0.24
61489, 0.14
61490, 0.54
61491, 0.86
61492, 0.21
61493, 0.24
61494, 0.40
61495, 0.24
61496, 0.25
61497, 0.23
61498, 0.62
61499, 0.26
61500, 0.60
61501, 0.12
61502, 0.08
61503, 0.24
61504, 0.84
61505, 0.50
61506, 0.31
61507, 0.27
61508, 0.25
61509, 0.22
61510, 0.30
61511, 0.21
61512, 0.23
61513, 0.36
61514, 0.36
61515, 0.16
61516, 0.39
61517, 0.18
61518, 0.52
61519, 0.43
61520, 0.39
61521, 0.82
61522, 0.20
61523, 0.60
61524, 0.27
61525, 0.61
61526, 0.31
61527, 0.32
61528, 0.13
61529, 0.17
61530, 0.56
61531, 0.84
61532, 0.76
61533, 0.37
61534, 0.27
61535, 0.26
61536, 0.30
61537, 0.32
61538, 0.32
61539, 0.30
61540, 0.16
61541, 0.12
61542, 0.26
61543, 0.43
61544, 0.35
61545, 0.21
61546, 0.79
61547, 0.45
61548, 0.51
61549, 0.28
61550, 0.76
61551, 0.06
61552, 0.19
61553, 0.33
61554, 0.60
61555, 0.41
61556, 0.47
61557, 0.42
61558, 0.54
61559, 0.21
61560, 0.82
61561, 0.32
61562, 0.35
61563, 0.24
61564, 0.21
61565, 0.26
61566, 0.44
61567, 0.24
61568, 0.66
61569, 0.27
61570, 0.21
61571, 0.24
61572, 0.19
61573, 0.14
61574, 0.57
61575, 0.30
61576, 0.30
61577, 0.51
61578, 0.16
61579, 0.23
61580, 0.09
61581, 0.32
61582, 0.33
61583, 0.28
61584, 0.59
61585, 0.15
61586, 0.24
61587, 0.25
61588, 0.51
61589, 0.32
61590, 0.41
61591, 0.74
61592, 0.20
61593, 0.35
61594, 0.37
61595, 0.15
61596, 0.79
61597, 0.55
61598, 0.67
61599, 0.18
61600, 0.53
61601, 0.38
61602, 0.26
61603, 0.70
61604, 0.84
61605, 0.50
61606, 0.42
61607, 0.17
61608, 0.28
61609, 0.52
61610, 0.57
61611, 0.25
61612, 0.36
61613, 0.32
61614, 0.18
61615, 0.64
61616, 0.12
61617, 0.18
61618, 0.54
61619, 0.29
61620, 0.30
61621, 0.41
61622, 0.21
61623, 0.36
61624, 0.22
61625, 0.20
61626, 0.35
61627, 0.27
61628, 0.32
61629, 0.70
61630, 0.32
61631, 0.18
61632, 0.31
61633, 0.26
61634, 0.13
61635, 0.22
61636, 0.55
61637, 0.21
61638, 0.61
61639, 0.18
61640, 0.30
61641, 0.23
61642, 0.25
61643, 0.18
61644, 0.47
61645, 0.18
61646, 0.17
61647, 0.22
61648, 0.19
61649, 0.18
61650, 0.38
61651, 0.33
61652, 0.15
61653, 0.42
61654, 0.64
61655, 0.19
61656, 0.05
61657, 0.24
61658, 0.17
61659, 0.27
61660, 0.19
61661, 0.20
61662, 0.36
61663, 0.17
61664, 0.33
61665, 0.37
61666, 0.12
61667, 0.18
61668, 0.25
61669, 0.71
61670, 0.44
61671, 0.49
61672, 0.24
61673, 0.20
61674, 0.40
61675, 0.47
61676, 0.26
61677, 0.12
61678, 0.50
61679, 0.34
61680, 0.22
61681, 0.20
61682, 0.17
61683, 0.11
61684, 0.43
61685, 0.12
61686, 0.20
61687, 0.26
61688, 0.19
61689, 0.57
61690, 0.26
61691, 0.30
61692, 0.41
61693, 0.43
61694, 0.17
61695, 0.23
61696, 0.49
61697, 0.17
61698, 0.10
61699, 0.19
61700, 0.27
61701, 0.34
61702, 0.32
61703, 0.30
61704, 0.17
61705, 0.24
61706, 0.34
61707, 0.66
61708, 0.59
61709, 0.51
61710, 0.16
61711, 0.22
61712, 0.30
61713, 0.46
61714, 0.54
61715, 0.39
61716, 0.43
61717, 0.11
61718, 0.31
61719, 0.30
61720, 0.19
61721, 0.18
61722, 0.31
61723, 0.28
61724, 0.20
61725, 0.16
61726, 0.16
61727, 0.18
61728, 0.24
61729, 0.17
61730, 0.54
61731, 0.80
61732, 0.27
61733, 0.32
61734, 0.17
61735, 0.17
61736, 0.19
61737, 0.90
61738, 0.16
61739, 0.31
61740, 0.31
61741, 0.29
61742, 0.24
61743, 0.49
61744, 0.25
61745, 0.18
61746, 0.68
61747, 0.30
61748, 0.47
61749, 0.53
61750, 0.30
61751, 0.36
61752, 0.45
61753, 0.36
61754, 0.46
61755, 0.51
61756, 0.10
61757, 0.19
61758, 0.58
61759, 0.47
61760, 0.23
61761, 0.21
61762, 0.36
61763, 0.23
61764, 0.14
61765, 0.21
61766, 0.66
61767, 0.35
61768, 0.79
61769, 0.23
61770, 0.26
61771, 0.26
61772, 0.25
61773, 0.35
61774, 0.60
61775, 0.26
61776, 0.43
61777, 0.23
61778, 0.45
61779, 0.21
61780, 0.48
61781, 0.56
61782, 0.40
61783, 0.52
61784, 0.29
61785, 0.24
61786, 0.26
61787, 0.24
61788, 0.19
61789, 0.53
61790, 0.63
61791, 0.23
61792, 0.18
61793, 0.24
61794, 0.41
61795, 0.27
61796, 0.24
61797, 0.59
61798, 0.87
61799, 0.25
61800, 0.36
61801, 0.35
61802, 0.24
61803, 0.24
61804, 0.13
61805, 0.42
61806, 0.27
61807, 0.30
61808, 0.27
61809, 0.09
61810, 0.52
61811, 0.18
61812, 0.13
61813, 0.17
61814, 0.46
61815, 0.14
61816, 0.26
61817, 0.52
61818, 0.54
61819, 0.27
61820, 0.36
61821, 0.51
61822, 0.30
61823, 0.50
61824, 0.36
61825, 0.21
61826, 0.24
61827, 0.32
61828, 0.53
61829, 0.27
61830, 0.25
61831, 0.35
61832, 0.27
61833, 0.32
61834, 0.23
61835, 0.22
61836, 0.28
61837, 0.27
61838, 0.30
61839, 0.22
61840, 0.26
61841, 0.21
61842, 0.45
61843, 0.45
61844, 0.63
61845, 0.84
61846, 0.45
61847, 0.32
61848, 0.43
61849, 0.40
61850, 0.25
61851, 0.45
61852, 0.36
61853, 0.27
61854, 0.12
61855, 0.32
61856, 0.29
61857, 0.50
61858, 0.39
61859, 0.27
61860, 0.19
61861, 0.38
61862, 0.40
61863, 0.29
61864, 0.43
61865, 0.15
61866, 0.48
61867, 0.40
61868, 0.47
61869, 0.20
61870, 0.17
61871, 0.45
61872, 0.57
61873, 0.38
61874, 0.22
61875, 0.21
61876, 0.26
61877, 0.58
61878, 0.14
61879, 0.46
61880, 0.39
61881, 0.60
61882, 0.25
61883, 0.55
61884, 0.19
61885, 0.20
61886, 0.68
61887, 0.40
61888, 0.23
61889, 0.34
61890, 0.18
61891, 0.36
61892, 0.12
61893, 0.27
61894, 0.59
61895, 0.60
61896, 0.64
61897, 0.21
61898, 0.23
61899, 0.26
61900, 0.50
61901, 0.77
61902, 0.42
61903, 0.51
61904, 0.29
61905, 0.35
61906, 0.23
61907, 0.24
61908, 0.29
61909, 0.77
61910, 0.19
61911, 0.44
61912, 0.48
61913, 0.24
61914, 0.12
61915, 0.17
61916, 0.41
61917, 0.38
61918, 0.08
61919, 0.29
61920, 0.20
61921, 0.23
61922, 0.85
61923, 0.35
61924, 0.17
61925, 0.30
61926, 0.21
61927, 0.37
61928, 0.20
61929, 0.19
61930, 0.79
61931, 0.11
61932, 0.31
61933, 0.18
61934, 0.34
61935, 0.23
61936, 0.23
61937, 0.45
61938, 0.32
61939, 0.53
61940, 0.31
61941, 0.40
61942, 0.31
61943, 0.45
61944, 0.43
61945, 0.16
61946, 0.30
61947, 0.23
61948, 0.22
61949, 0.28
61950, 0.53
61951, 0.32
61952, 0.32
61953, 0.29
61954, 0.25
61955, 0.37
61956, 0.46
61957, 0.36
61958, 0.33
61959, 0.45
61960, 0.48
61961, 0.21
61962, 0.51
61963, 0.36
61964, 0.44
61965, 0.12
61966, 0.18
61967, 0.50
61968, 0.18
61969, 0.37
61970, 0.17
61971, 0.88
61972, 0.28
61973, 0.36
61974, 0.25
61975, 0.26
61976, 0.77
61977, 0.23
61978, 0.23
61979, 0.35
61980, 0.52
61981, 0.14
61982, 0.18
61983, 0.12
61984, 0.13
61985, 0.17
61986, 0.25
61987, 0.13
61988, 0.23
61989, 0.25
61990, 0.23
61991, 0.25
61992, 0.21
61993, 0.53
61994, 0.29
61995, 0.14
61996, 0.27
61997, 0.21
61998, 0.23
61999, 0.26
62000, 0.17
62001, 0.62
62002, 0.16
62003, 0.56
62004, 0.26
62005, 0.25
62006, 0.23
62007, 0.29
62008, 0.19
62009, 0.47
62010, 0.53
62011, 0.39
62012, 0.31
62013, 0.30
62014, 0.26
62015, 0.36
62016, 0.27
62017, 0.34
62018, 0.52
62019, 0.22
62020, 0.36
62021, 0.43
62022, 0.33
62023, 0.40
62024, 0.31
62025, 0.69
62026, 0.80
62027, 0.79
62028, 0.62
62029, 0.53
62030, 0.29
62031, 0.41
62032, 0.33
62033, 0.09
62034, 0.21
62035, 0.31
62036, 0.48
62037, 0.26
62038, 0.22
62039, 0.12
62040, 0.35
62041, 0.48
62042, 0.22
62043, 0.35
62044, 0.53
62045, 0.90
62046, 0.24
62047, 0.53
62048, 0.25
62049, 0.26
62050, 0.63
62051, 0.33
62052, 0.21
62053, 0.69
62054, 0.33
62055, 0.21
62056, 0.20
62057, 0.19
62058, 0.51
62059, 0.22
62060, 0.35
62061, 0.57
62062, 0.35
62063, 0.45
62064, 0.40
62065, 0.42
62066, 0.25
62067, 0.28
62068, 0.52
62069, 0.34
62070, 0.33
62071, 0.24
62072, 0.40
62073, 0.29
62074, 0.60
62075, 0.35
62076, 0.83
62077, 0.65
62078, 0.24
62079, 0.46
62080, 0.58
62081, 0.55
62082, 0.32
62083, 0.44
62084, 0.19
62085, 0.33
62086, 0.40
62087, 0.63
62088, 0.84
62089, 0.20
62090, 0.31
62091, 0.75
62092, 0.21
62093, 0.35
62094, 0.29
62095, 0.14
62096, 0.57
62097, 0.27
62098, 0.26
62099, 0.27
62100, 0.28
62101, 0.16
62102, 0.25
62103, 0.85
62104, 0.26
62105, 0.32
62106, 0.30
62107, 0.24
62108, 0.85
62109, 0.21
62110, 0.49
62111, 0.62
62112, 0.50
62113, 0.78
62114, 0.33
62115, 0.17
62116, 0.46
62117, 0.18
62118, 0.32
62119, 0.28
62120, 0.12
62121, 0.25
62122, 0.71
62123, 0.19
62124, 0.46
62125, 0.25
62126, 0.39
62127, 0.20
62128, 0.67
62129, 0.34
62130, 0.19
62131, 0.44
62132, 0.35
62133, 0.32
62134, 0.79
62135, 0.11
62136, 0.39
62137, 0.40
62138, 0.17
62139, 0.54
62140, 0.41
62141, 0.27
62142, 0.33
62143, 0.25
62144, 0.26
62145, 0.21
62146, 0.19
62147, 0.41
62148, 0.45
62149, 0.28
62150, 0.45
62151, 0.31
62152, 0.30
62153, 0.67
62154, 0.28
62155, 0.06
62156, 0.37
62157, 0.33
62158, 0.15
62159, 0.46
62160, 0.24
62161, 0.48
62162, 0.53
62163, 0.61
62164, 0.50
62165, 0.44
62166, 0.42
62167, 0.53
62168, 0.73
62169, 0.16
62170, 0.23
62171, 0.57
62172, 0.27
62173, 0.32
62174, 0.37
62175, 0.20
62176, 0.37
62177, 0.22
62178, 0.47
62179, 0.49
62180, 0.34
62181, 0.31
62182, 0.80
62183, 0.09
62184, 0.51
62185, 0.49
62186, 0.24
62187, 0.30
62188, 0.28
62189, 0.78
62190, 0.29
62191, 0.19
62192, 0.34
62193, 0.23
62194, 0.45
62195, 0.26
62196, 0.84
62197, 0.53
62198, 0.51
62199, 0.26
62200, 0.45
62201, 0.62
62202, 0.09
62203, 0.50
62204, 0.22
62205, 0.36
62206, 0.69
62207, 0.22
62208, 0.80
62209, 0.20
62210, 0.40
62211, 0.33
62212, 0.27
62213, 0.24
62214, 0.53
62215, 0.44
62216, 0.20
62217, 0.20
62218, 0.26
62219, 0.29
62220, 0.23
62221, 0.17
62222, 0.27
62223, 0.36
62224, 0.52
62225, 0.35
62226, 0.13
62227, 0.25
62228, 0.19
62229, 0.28
62230, 0.44
62231, 0.21
62232, 0.27
62233, 0.50
62234, 0.19
62235, 0.35
62236, 0.45
62237, 0.17
62238, 0.29
62239, 0.54
62240, 0.70
62241, 0.42
62242, 0.17
62243, 0.46
62244, 0.32
62245, 0.18
62246, 0.17
62247, 0.24
62248, 0.60
62249, 0.60
62250, 0.31
62251, 0.43
62252, 0.44
62253, 0.43
62254, 0.28
62255, 0.48
62256, 0.36
62257, 0.43
62258, 0.90
62259, 0.35
62260, 0.34
62261, 0.45
62262, 0.71
62263, 0.21
62264, 0.44
62265, 0.61
62266, 0.54
62267, 0.13
62268, 0.15
62269, 0.56
62270, 0.17
62271, 0.47
62272, 0.46
62273, 0.20
62274, 0.73
62275, 0.32
62276, 0.37
62277, 0.45
62278, 0.30
62279, 0.33
62280, 0.45
62281, 0.06
62282, 0.23
62283, 0.22
62284, 0.33
62285, 0.35
62286, 0.24
62287, 0.35
62288, 0.38
62289, 0.25
62290, 0.30
62291, 0.50
62292, 0.29
62293, 0.26
62294, 0.26
62295, 0.52
62296, 0.13
62297, 0.24
62298, 0.23
62299, 0.83
62300, 0.13
62301, 0.14
62302, 0.17
62303, 0.24
62304, 0.55
62305, 0.55
62306, 0.29
62307, 0.15
62308, 0.49
62309, 0.35
62310, 0.49
62311, 0.43
62312, 0.32
62313, 0.27
62314, 0.17
62315, 0.19
62316, 0.26
62317, 0.23
62318, 0.18
62319, 0.40
62320, 0.35
62321, 0.36
62322, 0.17
62323, 0.38
62324, 0.41
62325, 0.08
62326, 0.15
62327, 0.74
62328, 0.24
62329, 0.17
62330, 0.39
62331, 0.27
62332, 0.33
62333, 0.20
62334, 0.56
62335, 0.30
62336, 0.20
62337, 0.32
62338, 0.66
62339, 0.18
62340, 0.42
62341, 0.27
62342, 0.57
62343, 0.33
62344, 0.16
62345, 0.12
62346, 0.34
62347, 0.30
62348, 0.15
62349, 0.27
62350, 0.26
62351, 0.49
62352, 0.22
62353, 0.75
62354, 0.19
62355, 0.08
62356, 0.48
62357, 0.37
62358, 0.31
62359, 0.29
62360, 0.52
62361, 0.33
62362, 0.22
62363, 0.45
62364, 0.49
62365, 0.17
62366, 0.22
62367, 0.21
62368, 0.20
62369, 0.34
62370, 0.30
62371, 0.18
62372, 0.44
62373, 0.22
62374, 0.67
62375, 0.32
62376, 0.62
62377, 0.54
62378, 0.38
62379, 0.26
62380, 0.40
62381, 0.09
62382, 0.24
62383, 0.50
62384, 0.59
62385, 0.32
62386, 0.38
62387, 0.24
62388, 0.32
62389, 0.50
62390, 0.44
62391, 0.30
62392, 0.10
62393, 0.66
62394, 0.62
62395, 0.26
62396, 0.36
62397, 0.21
62398, 0.25
62399, 0.12
62400, 0.55
62401, 0.87
62402, 0.31
62403, 0.36
62404, 0.58
62405, 0.47
62406, 0.65
62407, 0.59
62408, 0.37
62409, 0.22
62410, 0.30
62411, 0.43
62412, 0.44
62413, 0.33
62414, 0.16
62415, 0.74
62416, 0.39
62417, 0.22
62418, 0.48
62419, 0.37
62420, 0.61
62421, 0.21
62422, 0.32
62423, 0.18
62424, 0.29
62425, 0.32
62426, 0.32
62427, 0.57
62428, 0.35
62429, 0.35
62430, 0.13
62431, 0.78
62432, 0.26
62433, 0.33
62434, 0.75
62435, 0.16
62436, 0.26
62437, 0.68
62438, 0.75
62439, 0.42
62440, 0.30
62441, 0.31
62442, 0.67
62443, 0.21
62444, 0.38
62445, 0.20
62446, 0.44
62447, 0.25
62448, 0.09
62449, 0.59
62450, 0.22
62451, 0.69
62452, 0.22
62453, 0.30
62454, 0.26
62455, 0.15
62456, 0.48
62457, 0.23
62458, 0.25
62459, 0.42
62460, 0.50
62461, 0.24
62462, 0.58
62463, 0.44
62464, 0.16
62465, 0.61
62466, 0.59
62467, 0.20
62468, 0.28
62469, 0.59
62470, 0.30
62471, 0.38
62472, 0.57
62473, 0.21
62474, 0.36
62475, 0.15
62476, 0.36
62477, 0.42
62478, 0.50
62479, 0.65
62480, 0.37
62481, 0.70
62482, 0.20
62483, 0.71
62484, 0.38
62485, 0.29
62486, 0.23
62487, 0.11
62488, 0.16
62489, 0.22
62490, 0.38
62491, 0.27
62492, 0.23
62493, 0.15
62494, 0.27
62495, 0.27
62496, 0.57
62497, 0.20
62498, 0.61
62499, 0.15
62500, 0.30
62501, 0.66
62502, 0.48
62503, 0.47
62504, 0.59
62505, 0.68
62506, 0.31
62507, 0.23
62508, 0.27
62509, 0.20
62510, 0.25
62511, 0.63
62512, 0.56
62513, 0.19
62514, 0.39
62515, 0.24
62516, 0.65
62517, 0.08
62518, 0.29
62519, 0.35
62520, 0.16
62521, 0.49
62522, 0.60
62523, 0.14
62524, 0.09
62525, 0.24
62526, 0.15
62527, 0.30
62528, 0.28
62529, 0.39
62530, 0.22
62531, 0.36
62532, 0.33
62533, 0.16
62534, 0.18
62535, 0.39
62536, 0.23
62537, 0.26
62538, 0.32
62539, 0.29
62540, 0.12
62541, 0.20
62542, 0.45
62543, 0.26
62544, 0.18
62545, 0.28
62546, 0.20
62547, 0.35
62548, 0.08
62549, 0.24
62550, 0.24
62551, 0.46
62552, 0.25
62553, 0.61
62554, 0.60
62555, 0.25
62556, 0.31
62557, 0.26
62558, 0.41
62559, 0.42
62560, 0.26
62561, 0.35
62562, 0.19
62563, 0.21
62564, 0.71
62565, 0.28
62566, 0.53
62567, 0.17
62568, 0.23
62569, 0.35
62570, 0.09
62571, 0.52
62572, 0.34
62573, 0.36
62574, 0.61
62575, 0.36
62576, 0.32
62577, 0.21
62578, 0.19
62579, 0.11
62580, 0.23
62581, 0.32
62582, 0.46
62583, 0.30
62584, 0.69
62585, 0.65
62586, 0.40
62587, 0.47
62588, 0.35
62589, 0.46
62590, 0.17
62591, 0.85
62592, 0.27
62593, 0.44
62594, 0.65
62595, 0.14
62596, 0.24
62597, 0.32
62598, 0.59
62599, 0.68
62600, 0.42
62601, 0.32
62602, 0.38
62603, 0.30
62604, 0.29
62605, 0.20
62606, 0.26
62607, 0.12
62608, 0.37
62609, 0.12
62610, 0.48
62611, 0.30
62612, 0.16
62613, 0.27
62614, 0.24
62615, 0.18
62616, 0.08
62617, 0.70
62618, 0.29
62619, 0.46
62620, 0.15
62621, 0.77
62622, 0.85
62623, 0.21
62624, 0.27
62625, 0.22
62626, 0.30
62627, 0.16
62628, 0.21
62629, 0.32
62630, 0.73
62631, 0.22
62632, 0.59
62633, 0.38
62634, 0.35
62635, 0.31
62636, 0.25
62637, 0.16
62638, 0.65
62639, 0.30
62640, 0.29
62641, 0.29
62642, 0.22
62643, 0.39
62644, 0.37
62645, 0.51
62646, 0.13
62647, 0.50
62648, 0.25
62649, 0.24
62650, 0.16
62651, 0.26
62652, 0.32
62653, 0.31
62654, 0.68
62655, 0.20
62656, 0.26
62657, 0.19
62658, 0.28
62659, 0.27
62660, 0.33
62661, 0.20
62662, 0.31
62663, 0.24
62664, 0.25
62665, 0.28
62666, 0.76
62667, 0.23
62668, 0.35
62669, 0.39
62670, 0.19
62671, 0.80
62672, 0.18
62673, 0.43
62674, 0.17
62675, 0.36
62676, 0.54
62677, 0.30
62678, 0.26
62679, 0.26
62680, 0.22
62681, 0.32
62682, 0.27
62683, 0.53
62684, 0.24
62685, 0.13
62686, 0.24
62687, 0.60
62688, 0.48
62689, 0.19
62690, 0.36
62691, 0.26
62692, 0.30
62693, 0.20
62694, 0.44
62695, 0.49
62696, 0.10
62697, 0.26
62698, 0.83
62699, 0.67
62700, 0.29
62701, 0.39
62702, 0.35
62703, 0.62
62704, 0.11
62705, 0.41
62706, 0.19
62707, 0.22
62708, 0.36
62709, 0.47
62710, 0.16
62711, 0.78
62712, 0.63
62713, 0.43
62714, 0.15
62715, 0.40
62716, 0.39
62717, 0.22
62718, 0.37
62719, 0.25
62720, 0.42
62721, 0.40
62722, 0.37
62723, 0.43
62724, 0.53
62725, 0.79
62726, 0.16
62727, 0.19
62728, 0.09
62729, 0.20
62730, 0.24
62731, 0.31
62732, 0.26
62733, 0.52
62734, 0.46
62735, 0.12
62736, 0.55
62737, 0.18
62738, 0.22
62739, 0.35
62740, 0.34
62741, 0.25
62742, 0.20
62743, 0.21
62744, 0.32
62745, 0.26
62746, 0.79
62747, 0.37
62748, 0.32
62749, 0.11
62750, 0.26
62751, 0.45
62752, 0.38
62753, 0.15
62754, 0.69
62755, 0.43
62756, 0.08
62757, 0.19
62758, 0.21
62759, 0.26
62760, 0.40
62761, 0.33
62762, 0.23
62763, 0.75
62764, 0.40
62765, 0.13
62766, 0.66
62767, 0.42
62768, 0.42
62769, 0.49
62770, 0.26
62771, 0.71
62772, 0.34
62773, 0.18
62774, 0.24
62775, 0.65
62776, 0.15
62777, 0.24
62778, 0.45
62779, 0.24
62780, 0.84
62781, 0.20
62782, 0.14
62783, 0.64
62784, 0.23
62785, 0.30
62786, 0.88
62787, 0.50
62788, 0.25
62789, 0.53
62790, 0.25
62791, 0.27
62792, 0.58
62793, 0.19
62794, 0.68
62795, 0.25
62796, 0.61
62797, 0.20
62798, 0.19
62799, 0.19
62800, 0.66
62801, 0.23
62802, 0.39
62803, 0.16
62804, 0.37
62805, 0.41
62806, 0.39
62807, 0.49
62808, 0.20
62809, 0.15
62810, 0.27
62811, 0.49
62812, 0.21
62813, 0.24
62814, 0.57
62815, 0.12
62816, 0.80
62817, 0.68
62818, 0.28
62819, 0.53
62820, 0.11
62821, 0.42
62822, 0.15
62823, 0.13
62824, 0.30
62825, 0.29
62826, 0.23
62827, 0.28
62828, 0.20
62829, 0.24
62830, 0.50
62831, 0.33
62832, 0.18
62833, 0.19
62834, 0.18
62835, 0.20
62836, 0.13
62837, 0.17
62838, 0.67
62839, 0.37
62840, 0.36
62841, 0.61
62842, 0.67
62843, 0.30
62844, 0.20
62845, 0.30
62846, 0.35
62847, 0.19
62848, 0.48
62849, 0.46
62850, 0.26
62851, 0.45
62852, 0.25
62853, 0.33
62854, 0.33
62855, 0.50
62856, 0.40
62857, 0.53
62858, 0.37
62859, 0.24
62860, 0.30
62861, 0.36
62862, 0.71
62863, 0.48
62864, 0.19
62865, 0.68
62866, 0.23
62867, 0.17
62868, 0.18
62869, 0.32
62870, 0.25
62871, 0.60
62872, 0.36
62873, 0.51
62874, 0.21
62875, 0.25
62876, 0.23
62877, 0.23
62878, 0.35
62879, 0.19
62880, 0.27
62881, 0.19
62882, 0.67
62883, 0.64
62884, 0.38
62885, 0.59
62886, 0.19
62887, 0.24
62888, 0.25
62889, 0.14
62890, 0.20
62891, 0.54
62892, 0.39
62893, 0.30
62894, 0.42
62895, 0.24
62896, 0.16
62897, 0.44
62898, 0.46
62899, 0.50
62900, 0.11
62901, 0.23
62902, 0.22
62903, 0.31
62904, 0.41
62905, 0.34
62906, 0.63
62907, 0.33
62908, 0.25
62909, 0.24
62910, 0.24
62911, 0.17
62912, 0.16
62913, 0.35
62914, 0.34
62915, 0.24
62916, 0.72
62917, 0.88
62918, 0.14
62919, 0.31
62920, 0.25
62921, 0.23
62922, 0.55
62923, 0.73
62924, 0.46
62925, 0.50
62926, 0.83
62927, 0.21
62928, 0.24
62929, 0.45
62930, 0.38
62931, 0.37
62932, 0.32
62933, 0.68
62934, 0.64
62935, 0.34
62936, 0.14
62937, 0.17
62938, 0.14
62939, 0.25
62940, 0.40
62941, 0.60
62942, 0.10
62943, 0.31
62944, 0.34
62945, 0.64
62946, 0.43
62947, 0.35
62948, 0.37
62949, 0.27
62950, 0.42
62951, 0.48
62952, 0.33
62953, 0.57
62954, 0.37
62955, 0.13
62956, 0.60
62957, 0.38
62958, 0.21
62959, 0.32
62960, 0.45
62961, 0.18
62962, 0.26
62963, 0.31
62964, 0.26
62965, 0.56
62966, 0.54
62967, 0.31
62968, 0.24
62969, 0.25
62970, 0.49
62971, 0.40
62972, 0.75
62973, 0.21
62974, 0.43
62975, 0.24
62976, 0.69
62977, 0.90
62978, 0.43
62979, 0.50
62980, 0.36
62981, 0.21
62982, 0.69
62983, 0.86
62984, 0.49
62985, 0.46
62986, 0.31
62987, 0.78
62988, 0.13
62989, 0.42
62990, 0.34
62991, 0.44
62992, 0.20
62993, 0.35
62994, 0.21
62995, 0.18
62996, 0.36
62997, 0.55
62998, 0.23
62999, 0.38
63000, 0.19
63001, 0.46
63002, 0.26
63003, 0.15
63004, 0.26
63005, 0.48
63006, 0.20
63007, 0.30
63008, 0.25
63009, 0.27
63010, 0.48
63011, 0.26
63012, 0.19
63013, 0.21
63014, 0.27
63015, 0.17
63016, 0.17
63017, 0.26
63018, 0.33
63019, 0.30
63020, 0.37
63021, 0.35
63022, 0.31
63023, 0.32
63024, 0.69
63025, 0.27
63026, 0.28
63027, 0.22
63028, 0.27
63029, 0.62
63030, 0.22
63031, 0.32
63032, 0.20
63033, 0.65
63034, 0.12
63035, 0.43
63036, 0.89
63037, 0.11
63038, 0.24
63039, 0.33
63040, 0.19
63041, 0.93
63042, 0.28
63043, 0.67
63044, 0.32
63045, 0.68
63046, 0.41
63047, 0.40
63048, 0.12
63049, 0.52
63050, 0.64
63051, 0.37
63052, 0.23
63053, 0.12
63054, 0.24
63055, 0.25
63056, 0.14
63057, 0.30
63058, 0.22
63059, 0.59
63060, 0.25
63061, 0.37
63062, 0.25
63063, 0.22
63064, 0.38
63065, 0.33
63066, 0.44
63067, 0.38
63068, 0.41
63069, 0.38
63070, 0.40
63071, 0.26
63072, 0.52
63073, 0.59
63074, 0.30
63075, 0.39
63076, 0.17
63077, 0.12
63078, 0.23
63079, 0.21
63080, 0.26
63081, 0.12
